id;title;path
745D09EE;"19.5 角的平分线";"/沪教版/八年级上/第十九章 几何证明/第2节 线段的垂直平分线与角的平分线/19.5 角的平分线"
746B22F8;"6.1 反比例函数";"/北师大版/九年级上/第6章 反比例函数/6.1 反比例函数"
746C6925;"2.5 有理数的乘方";"/浙教新版/七年级上/第2章 有理数的运算/2.5 有理数的乘方"
74750B09;"11.2.2 三角形的外角";"/人教新版/八年级上/第11章 三角形/11.2 与三角形有关的角/11.2.2 三角形的外角"
748FAA07;"13.2 画轴对称图形";"/人教新版/八年级上/第13章 轴对称/13.2 画轴对称图形"
74943D70;"3.7 角的度量与角的换算";"/北京课改新版/七年级上/第3章 简单的几何图形/3.7 角的度量与角的换算"
74B1859E;"2.6 有理数的混合运算";"/浙教新版/七年级上/第2章 有理数的运算/2.6 有理数的混合运算"
74B7D1B6;"10.5-3 可化为一元一次方程的分式方程及其应用(3)";"/北京课改新版/八年级上/第10章 分式/10.5 可化为一元一次方程的分式方程及其应用/10.5-3 可化为一元一次方程的分式方程及其应用(3)"
74EDCFDC;"5.3 一元一次方程的解法";"/浙教新版/七年级上/第5章 一元一次方程/5.3 一元一次方程的解法"
74F0805C;"2.6 直角三角形";"/浙教新版/八年级上/第2章 特殊三角形/2.6 直角三角形"
75029242;"10.1  分式";"/苏科新版/八年级下/第10章 分式/10.1  分式"
752D6AB6;"28.1-1 锐角三角函数";"/人教新版/九年级下/第28章 锐角三角函数/28.1 锐角三角函数/28.1-1 锐角三角函数"
7555213C;"2.3-1 等式与方程(1)";"/北京课改新版/七年级上/第2章 一元一次方程/2.3 等式与方程/2.3-1 等式与方程(1)"
75B20B7B;"6.3 从统计图分析数据的集中趋势";"/北师大版/八年级上/第6章 数据的分析/6.3 从统计图分析数据的集中趋势"
75E170D7;U5：平行投影;"/浙教新版/九年级下/第3章 三视图与表面展开图/3.1 投影/U5：平行投影"
75F1C2B1;六年级上;/沪教版/六年级上
75F1FDD1;"10.3-1 解二元一次方程组";"/苏科新版/七年级下/第10章 二元一次方程组/10.3 解二元一次方程组/10.3-1 解二元一次方程组"
75FD976C;"12.2-4 斜边直角边";"/人教新版/八年级上/第12章 全等三角形/12.2 三角形全等的判定/12.2-4 斜边直角边"
75FF8723;"7.5-2 解直角三角形";"/苏科新版/九年级下/第7章 锐角三角函数/7.5 解直角三角形/7.5-2 解直角三角形"
7613F2B5;"27.3-2 坐标与位似";"/人教新版/九年级下/第27章 相似/27.3 位似/27.3-2 坐标与位似"
761C9169;"第28章 锐角三角函数";"/人教新版/九年级下/第28章 锐角三角函数"
764187BF;"3.2 解一元一次方程（一）——移项与合并";"/人教新版/七年级上/第3章 一元一次方程/3.2 解一元一次方程（一）——移项与合并"
7671288E;A1：一元二次方程的定义;"/浙教新版/八年级下/第2章 一元二次方程/2.1 一元二次方程/A1：一元二次方程的定义"
769E799F;"7.1.1 有序数对";"/人教新版/七年级下/第7章 平面直角坐标系/7.1 平面直角坐标系/7.1.1 有序数对"
76A961E7;"14.1-3 函数(3)";"/北京课改新版/八年级下/第14章 一次函数/14.1 函数/14.1-3 函数(3)"
76B099F5;"第8章 因式分解";"/北京课改新版/七年级下/第8章 因式分解"
76DB4A02;"第二十七章 圆与正多边形";"/沪教版/九年级下/第二十七章 圆与正多边形"
7700FAF1;"24.2.2-1 直线和圆的位置关系";"/人教新版/九年级上/第24章 圆/24.2 点和圆、直线和圆的位置关系/24.2.2 直线和圆的位置关系/24.2.2-1 直线和圆的位置关系"
77259719;"1.1 从自然数到有理数";"/浙教新版/七年级上/第1章 有理数/1.1 从自然数到有理数"
776B923A;KE：全等三角形的应用;"/浙教新版/八年级上/第1章 三角形的初步知识/1.5 三角形全等的判定/KE：全等三角形的应用"
7770A3B5;"13.3-1 求简单随机事件发生的可能性的大小(1)";"/北京课改新版/八年级上/第13章 事件与可能性/13.3 求简单随机事件发生的可能性的大小/13.3-1 求简单随机事件发生的可能性的大小(1)"
7787DE51;"3.2 比的基本性质";"/沪教版/六年级上/第三章 比和比例/第1节 比和比例/3.2 比的基本性质"
7797CFDC;"第14章 整式的乘法与因式分解";"/人教新版/八年级上/第14章 整式的乘法与因式分解"
779EF339;T3：同角三角函数的关系;"/浙教新版/九年级下/第1章 解直角三角形/1.1 锐角三角函数/T3：同角三角函数的关系"
77AD9E8F;"1.4-3 多项式乘以多项式";"/北师大版/七年级下/第1章 整式的乘除/1.4 整式的乘法/1.4-3 多项式乘以多项式"
7806C302;"3.1 平方根";"/浙教新版/七年级上/第3章 实数/3.1 平方根"
781A04BC;"4.4-1 一元一次不等式及其解法(1)";"/北京课改新版/七年级下/第4章 一元一次不等式和一元一次不等式组/4.4 一元一次不等式及其解法/4.4-1 一元一次不等式及其解法(1)"
786A278D;"2.6 一元一次不等式组";"/北师大版/八年级下/第2章 一元一次不等式与一元一次不等式组/2.6 一元一次不等式组"
787B1F74;"1.1 正数和负数";"/人教新版/七年级上/第1章 有理数/1.1 正数和负数"
788085F4;E6：函数的图象;"/浙教新版/八年级上/第5章 一次函数/5.2 函数/E6：函数的图象"
7890A4E7;"10.1-1 数据的手机与整理";"/人教新版/七年级下/第10章 数据的收集、整理与描述/10.1 统计调查/10.1-1 数据的手机与整理"
78A8AA1A;七年级下;/人教新版/七年级下
78B1AB36;E2：函数的概念;"/浙教新版/八年级上/第5章 一次函数/5.2 函数/E2：函数的概念"
78B3E556;"6.1-1 算术平方根";"/人教新版/七年级下/第6章 实数/6.1 平方根/6.1-1 算术平方根"
78C203AC;"2.2-5 整式的加减";"/人教新版/七年级上/第2章 整式的加减/2.2 整式的加减/2.2-5 整式的加减"
792EA22A;"1.4 素数、合数与分解素因数";"/沪教版/六年级上/第一章 数的整除/第2节 分解素因数/1.4 素数、合数与分解素因数"
792FE63E;"2.3 解二元一次方程组";"/浙教新版/七年级下/第2章 二元一次方程组/2.3 解二元一次方程组"
79355C33;"*3.7 切线长定理";"/北师大版/九年级下/第3章 圆/*3.7 切线长定理"
79558F30;L1：多边形;"/浙教新版/八年级下/第4章 平行四边形/4.1 多边形/L1：多边形"
795A8E1B;"14.1.1 同底数幂的乘法";"/人教新版/八年级上/第14章 整式的乘法与因式分解/14.1 整式的乘法/14.1.1 同底数幂的乘法"
797D411D;"2.4 一元一次不等式";"/北师大版/八年级下/第2章 一元一次不等式与一元一次不等式组/2.4 一元一次不等式"
799ACDA2;J9：平行线的判定;"/浙教新版/七年级下/第1章 平行线/1.3 平行线的判定/J9：平行线的判定"
79AFCDE7;"7.1 观察";"/北京课改新版/七年级下/第7章 观察、猜想与证明/7.1 观察"
79CD9B1E;"8.1 长方体的元素";"/沪教版/六年级下/第八章 长方体的再认识/第1节 长方体的元素/8.1 长方体的元素"
79E9B8DB;"4.1-2 平方根";"/苏科新版/八年级上/第4章 实数/4.1 平方根/4.1-2 平方根"
79F61B90;"19.2-2 二次函数y=ax²+bx+c（a≠0）的图象(2)";"/北京课改新版/九年级上/第19章 二次函数和反比例函数/19.2 二次函数y=ax²+bx+c（a≠0）的图象/19.2-2 二次函数y=ax²+bx+c（a≠0）的图象(2)"
7A422525;"6.3 数据的表示";"/北师大版/七年级上/第6章 数据的收集与整理/6.3 数据的表示"
7A55D4EB;"6.2-1 角";"/苏科新版/七年级上/第6章 平面图形的认识(一)/6.2 角/6.2-1 角"
7A59A858;"2.1-1 列式";"/人教新版/七年级上/第2章 整式的加减/2.1 整式/2.1-1 列式"
7A8F46D9;H1：二次函数的定义;"/浙教新版/九年级上/第1章 二次函数/1.1 二次函数/H1：二次函数的定义"
7A9072D3;"2.2 二元一次方程组";"/浙教新版/七年级下/第2章 二元一次方程组/2.2 二元一次方程组"
7A90C3F0;"24.3 正多边形和圆";"/人教新版/九年级上/第24章 圆/24.3 正多边形和圆"
7ACA7E5D;"6.4 乘法公式";"/北京课改新版/七年级下/第6章 整式的运算/6.4 乘法公式"
7ADBCBBC;"25.4 解直角三角形的应用";"/沪教版/九年级上/第二十五章 锐角的三角比/第2节 解直角三角形/25.4 解直角三角形的应用"
7AE41F27;"1.2-2 矩形的性质与判定(2)";"/北师大版/九年级上/第1章 特殊的平行四边形/1.2 矩形的性质与判定/1.2-2 矩形的性质与判定(2)"
7AE7A19F;"10.5-2 用二元一次方程组解决问题";"/苏科新版/七年级下/第10章 二元一次方程组/10.5用二元一次方程组解决问题/10.5-2 用二元一次方程组解决问题"
7AFEA289;"2.3 与圆有关的比例线段";"/沪教版/九年级下/第二章 直线和圆/第2节 与圆有关的角和比例线段/2.3 与圆有关的比例线段"
7B1368E3;"6.3 反比例函数的应用";"/浙教新版/八年级下/第6章 反比例函数/6.3 反比例函数的应用"
7B40C4B4;"7.4-2 认识三角形";"/苏科新版/七年级下/第7章 平面图形的认识(二)/7.4 认识三角形/7.4-2 认识三角形"
7B59AA94;"第2节 图形的旋转";"/沪教版/七年级上/第十一章 图形的运动/第2节 图形的旋转"
7B5D0202;"20.4 解直角三角形";"/北京课改新版/九年级上/第20章 解直角三角形/20.4 解直角三角形"
7B6E0DBC;"24.1 放缩与相似形";"/沪教版/九年级上/第二十四章 相似三角形/第1节 相似形/24.1 放缩与相似形"
7B8FD27B;"第5章 平面直角坐标系";"/苏科新版/八年级上/第5章 平面直角坐标系"
7BA822DF;"8.2-1 提取公因式法(1)";"/北京课改新版/七年级下/第8章 因式分解/8.2 提取公因式法/8.2-1 提取公因式法(1)"
7BB27070;1A：有理数的减法;"/浙教新版/七年级上/第2章 有理数的运算/2.2 有理数的减法/1A：有理数的减法"
7BF739AA;"7.6 余角、补角";"/沪教版/六年级下/第七章 线段与角的画法/第2节 角/7.6 余角、补角"
7C114B35;"10.4-1 分式的乘除";"/苏科新版/八年级下/第10章 分式/10.4  分式的乘除/10.4-1 分式的乘除"
7C48A585;"2.3 数轴";"/苏科新版/七年级上/第2章 有理数/2.3 数轴"
7C6F2570;"28.1-3 用计算器求锐角三角函数";"/人教新版/九年级下/第28章 锐角三角函数/28.1 锐角三角函数/28.1-3 用计算器求锐角三角函数"
7C715539;"第2章 一元二次方程";"/北师大版/九年级上/第2章 一元二次方程"
7C9125BF;"2.4-1 绝对值与相反数";"/苏科新版/七年级上/第2章 有理数/2.4 绝对值与相反数/2.4-1 绝对值与相反数"
7CA628BD;86：解一元一次方程;"/浙教新版/七年级上/第5章 一元一次方程/5.3 一元一次方程的解法/86：解一元一次方程"
7CA88A58;"5.5 有理数的减法";"/沪教版/六年级下/第五章 有理数/第2节 有理数的运算/5.5 有理数的减法"
7CB9BCA3;"2.4 圆周角";"/苏科新版/九年级上/第2章 对称图形——圆/2.4 圆周角"
7CCAFC25;"2.3 平行线的性质";"/北师大版/七年级下/第2章 相交线与平行线/2.3 平行线的性质"
7CD1CB7E;49：单项式乘单项式;"/浙教新版/七年级下/第3章 整式的乘除/3.2 单项式的乘法/49：单项式乘单项式"
7CD757E6;"5.4 分式方程";"/北师大版/八年级下/第5章 分式和分式方程/5.4 分式方程"
7D0582DB;"22.1.3 二次函数y=a（x-h）²+k的图像和性质";"/人教新版/九年级上/第22章 二次函数/22.1 二次函数的图象和性质/22.1.3 二次函数y=a（x-h）²+k的图像和性质"
7D1AC75B;"*5.8 三元一次方程组";"/北师大版/八年级上/第5章 二元一次方程组/*5.8 三元一次方程组"
7D1C6749;"9.5 多项式的因式分解";"/苏科新版/七年级下/第9章 整式乘法与因式分解/9.5 多项式的因式分解"
7D5F3BA1;"探究活动一 一组平方数规律的探究";"/沪教版/七年级上/第九章 整式/探究活动一 一组平方数规律的探究"
7D9F326D;"14.2 三角形的内角和";"/沪教版/七年级下/第十四章 三角形/第1节 三角形的有关概念与性质/14.2 三角形的内角和"
7DCCBC05;九年级下;/苏科新版/九年级下
7DD3C160;"6.4-2 用一次函数解决问题";"/苏科新版/八年级上/第6章 一次函数/6.4 用一次函数解决问题/6.4-2 用一次函数解决问题"
7DF27ECD;"6.4-1 探索三角形相似的条件";"/苏科新版/九年级下/第6章 图形的相似/6.4 探索三角形相似的条件/6.4-1 探索三角形相似的条件"
7DFEF58B;"4.2-2 提公因式法(2)";"/北师大版/八年级下/第4章 因式分解/4.2 提公因式法/4.2-2 提公因式法(2)"
7E5A59FF;"4.4-1 确定一次函数表达式";"/北师大版/八年级上/第4章 一次函数/4.4 一次函数的应用/4.4-1 确定一次函数表达式"
7E5FDA90;"4.3 代数式的值";"/浙教新版/七年级上/第4章 代数式/4.3 代数式的值"
7E6AF571;"9.2-1 一元一次不等式的解法";"/人教新版/七年级下/第9章 不等式与不等式组/9.2 一元一次不等式/9.2-1 一元一次不等式的解法"
7EB45EA5;"1.1-2 勾股定理简单应用";"/北师大版/八年级上/第1章 勾股定理/1.1 探索勾股定理/1.1-2 勾股定理简单应用"
7EE2BDE1;"第8章 二元一次方程组";"/人教新版/七年级下/第8章 二元一次方程组"
7F07F468;"10.4 三元一次方程组";"/苏科新版/七年级下/第10章 二元一次方程组/10.4 三元一次方程组"
7F2AC923;"13.1.2 线段的垂直平分线的性质";"/人教新版/八年级上/第13章 轴对称/13.1 轴对称/13.1.2 线段的垂直平分线的性质"
7F5A806C;24：立方根;"/浙教新版/七年级上/第3章 实数/3.3 立方根/24：立方根"
7F5E6A06;"17.4 一元二次方程的应用";"/沪教版/八年级上/第十七章 一元二次方程/第3节 一元二次方程的应用/17.4 一元二次方程的应用"
7F5FA46A;"1.1-2 等边三角形的性质";"/北师大版/八年级下/第1章 三角形的证明/1.1 等腰三角形/1.1-2 等边三角形的性质"
7F6ECD6A;"3.5-2 直线、射线、线段(2)";"/北京课改新版/七年级上/第3章 简单的几何图形/3.5 直线、射线、线段/3.5-2 直线、射线、线段(2)"
7F7F0D08;"22.2 平行四边形";"/沪教版/八年级下/第二十二章 四边形/第2节 平行四边形/22.2 平行四边形"
7F8A9488;"6.5-1 相似三角形的性质";"/苏科新版/九年级下/第6章 图形的相似/6.5 相似三角形的性质/6.5-1 相似三角形的性质"
7F9320A9;"2.2 有理数与无理数";"/苏科新版/七年级上/第2章 有理数/2.2 有理数与无理数"
7FAAC951;V1：调查收集数据的过程与方法;"/浙教新版/七年级下/第6章 数据与统计图表/6.1 数据的收集与整理/V1：调查收集数据的过程与方法"
7FC0CBA5;"21.1 一元整式方程";"/沪教版/八年级下/第二十一章 代数方程/第1节 整式方程/21.1 一元整式方程"
7FC3E967;"7.2 定义与命题";"/北师大版/八年级上/第7章 平行线的证明/7.2 定义与命题"
7FDBB22B;七年级下;/浙教新版/七年级下
7FFED1AC;"25.1 锐角的三角比的意义";"/沪教版/九年级上/第二十五章 锐角的三角比/第1节 锐角的三角比/25.1 锐角的三角比的意义"
80039BF0;"12.1-2 二次根式";"/苏科新版/八年级下/第12章 二次根式/12.1 二次根式/12.1-2 二次根式"
8041C481;九年级下;/人教新版/九年级下
80569AB6;"3.2-1 中位数与众数";"/苏科新版/九年级上/第3章 数据的集中趋势和离散程度/3.2 中位数与众数/3.2-1 中位数与众数"
80A0D06A;"6.2 频率的稳定性";"/北师大版/七年级下/第6章 概率初步/6.2 频率的稳定性"
80B0C919;"6.1 反比例函数";"/浙教新版/八年级下/第6章 反比例函数/6.1 反比例函数"
80C4E1EB;54：因式分解-运用公式法;"/浙教新版/七年级下/第4章 因式分解/4.3 用乘法公式分解因式/54：因式分解-运用公式法"
80D1A74B;"第4节 平面向量的线性运算";"/沪教版/九年级上/第二十四章 相似三角形/第4节 平面向量的线性运算"
80E31D04;ID：两点间的距离;"/浙教新版/七年级上/第6章 图形的初步知识/6.3 线段的长短比较/ID：两点间的距离"
8102C7C4;平面镶嵌;"/沪教版/七年级上/第十一章 图形的运动/平面镶嵌"
811132D8;"14.3 因式分解";"/人教新版/八年级上/第14章 整式的乘法与因式分解/14.3 因式分解"
81788A06;"4.2 比较线段的长短";"/北师大版/七年级上/第4章 基本平面图形/4.2 比较线段的长短"
81C87BB6;"15.2.1 分式的乘除";"/人教新版/八年级上/第15章 分式/15.2 分式的运算/15.2.1 分式的乘除"
81E1C03B;"2.2 等腰三角形";"/浙教新版/八年级上/第2章 特殊三角形/2.2 等腰三角形"
81F51D40;"第7章 数据的收集、整理、描述";"/苏科新版/八年级下/第7章 数据的收集、整理、描述"
8213D660;"5.8 有理数的乘方";"/沪教版/六年级下/第五章 有理数/第2节 有理数的运算/5.8 有理数的乘方"
822BCF91;"1.6-1 有理数加减法的混合运算(1)";"/北京课改新版/七年级上/第1章 有理数/1.6 有理数加减法的混合运算/1.6-1 有理数加减法的混合运算(1)"
82610381;"7.7-4 几种简单几何图形及其推理(4)";"/北京课改新版/七年级下/第7章 观察、猜想与证明/7.7 几种简单几何图形及其推理/7.7-4 几种简单几何图形及其推理(4)"
829C8A30;"1.5.1-1 乘方";"/人教新版/七年级上/第1章 有理数/1.5 有理数的乘方/1.5.1 乘方/1.5.1-1 乘方"
82B0822A;98：解二元一次方程组;"/浙教新版/七年级下/第2章 二元一次方程组/2.3 解二元一次方程组/98：解二元一次方程组"
82EDD9B2;"1.2-6 一元二次方程的解法";"/苏科新版/九年级上/第1章 一元二次方程/1.2 一元二次方程的解法/1.2-6 一元二次方程的解法"
83370332;"12.8-3 基本作图(3)";"/北京课改新版/八年级上/第12章 三角形/12.8 基本作图/12.8-3 基本作图(3)"
835AA0E9;"27.1-1 相似图形";"/人教新版/九年级下/第27章 相似/27.1 图形的相似/27.1-1 相似图形"
8371B75F;"1.3 线段的垂直平分线";"/北师大版/八年级下/第1章 三角形的证明/1.3 线段的垂直平分线"
8373E8C6;"2.5-2 直线与圆的位置关系";"/苏科新版/九年级上/第2章 对称图形——圆/2.5 直线与圆的位置关系/2.5-2 直线与圆的位置关系"
838A57E9;FG：根据实际问题列一次函数关系式;"/浙教新版/八年级上/第5章 一次函数/5.5 一次函数的简单应用/FG：根据实际问题列一次函数关系式"
839D5D60;"12.5-2 全等三角形的判定(2)";"/北京课改新版/八年级上/第12章 三角形/12.5 全等三角形的判定/12.5-2 全等三角形的判定(2)"
83B8EA7B;W4：中位数;"/浙教新版/八年级下/第3章 数据分析初步/3.2 中位数和众数/W4：中位数"
840FE4BF;"1.1 锐角三角函数";"/北师大版/九年级下/第1章 直角三角形的边角关系/1.1 锐角三角函数"
84143A30;"4.4 一元一次不等式及其解法";"/北京课改新版/七年级下/第4章 一元一次不等式和一元一次不等式组/4.4 一元一次不等式及其解法"
8438E848;"25.1.2 概率";"/人教新版/九年级上/第25章 概率初步/25.1 随机事件与概率/25.1.2 概率"
84811723;"2.2-1 探索直线平行的条件(1)";"/北师大版/七年级下/第2章 相交线与平行线/2.2 探索直线平行的条件/2.2-1 探索直线平行的条件(1)"
84A711F7;"2.6-1 实数的概念";"/北师大版/八年级上/第2章 实数/2.6 实数/2.6-1 实数的概念"
84CF2A30;"14.2.2 完全平方公式";"/人教新版/八年级上/第14章 整式的乘法与因式分解/14.2 乘法公式/14.2.2 完全平方公式"
84DE56BF;"4.1 成比例线段";"/北师大版/九年级上/第4章 图形的相似/4.1 成比例线段"
84DF568B;"27.4 直线与圆的位置关系";"/沪教版/九年级下/第二十七章 圆与正多边形/第2节 直线与圆、圆与圆的位置关系/27.4 直线与圆的位置关系"
850104C0;"18.6 相似三角形的性质";"/北京课改新版/九年级上/第18章 相似形/18.6 相似三角形的性质"
8525D29E;七年级下;/苏科新版/七年级下
852E49C7;MB：直线与圆的位置关系;"/浙教新版/九年级下/第2章 直线与圆的位置关系/2.1 直线与圆的位置关系/MB：直线与圆的位置关系"
854453CE;"7.3 平行线的判定";"/北师大版/八年级上/第7章 平行线的证明/7.3 平行线的判定"
85B55A1D;"第十五章 平面直角坐标系";"/沪教版/七年级下/第十五章 平面直角坐标系"
85C5BEE2;"22.2-1 圆的切线(1)";"/北京课改新版/九年级上/第22章 圆（下）/22.2 圆的切线/22.2-1 圆的切线(1)"
85F4351C;AA：根的判别式;"/浙教新版/八年级下/第2章 一元二次方程/2.2 一元二次方程的解法/AA：根的判别式"
860275B4;"5.4-2 简单的平移作图与图案设计";"/人教新版/七年级下/第5章 相交线与平行线/5.4 平移/5.4-2 简单的平移作图与图案设计"
86392665;"12.3 互逆命题";"/苏科新版/七年级下/第12章 证明/12.3 互逆命题"
864A358C;"23.2.3 关于原点对称的点的坐标";"/人教新版/九年级上/第23章 旋转/23.2 中心对称/23.2.3 关于原点对称的点的坐标"
86703FEF;"19.5 反比例函数";"/北京课改新版/九年级上/第19章 二次函数和反比例函数/19.5 反比例函数"
8670AF0E;"11.6 二次根式的乘除法";"/北京课改新版/八年级上/第11章 实数和二次根式/11.6 二次根式的乘除法"
86A20B43;"19.2-5 二次函数y=ax²+bx+c（a≠0）的图象(5)";"/北京课改新版/九年级上/第19章 二次函数和反比例函数/19.2 二次函数y=ax²+bx+c（a≠0）的图象/19.2-5 二次函数y=ax²+bx+c（a≠0）的图象(5)"
86A326B9;人教新版;/人教新版
86AB362D;"24.7 向量的线性运算";"/沪教版/九年级上/第二十四章 相似三角形/第4节 平面向量的线性运算/24.7 向量的线性运算"
86BD2D06;"2.5 有理数的加法与减法";"/苏科新版/七年级上/第2章 有理数/2.5 有理数的加法与减法"
86D1BD5B;"7.5 多边形的内角和与外角和";"/苏科新版/七年级下/第7章 平面图形的认识(二)/7.5 三角形的内角和与外角和"
87092CFE;"5.2 分式的乘除法";"/北师大版/八年级下/第5章 分式和分式方程/5.2 分式的乘除法"
8728F9E3;"8.3-1 公式法(1)";"/北京课改新版/七年级下/第8章 因式分解/8.3 公式法/8.3-1 公式法(1)"
873243DA;"6.2 普查和抽样调查";"/北师大版/七年级上/第6章 数据的收集与整理/6.2 普查和抽样调查"
8732DCB0;九年级下;/浙教新版/九年级下
8739AB80;"第1节 一元二次方程的根与系数关系";"/沪教版/九年级下/第一章 一元二次方程与二次函数/第1节 一元二次方程的根与系数关系"
87887EF4;"1.3-1 相反数和绝对值(1)";"/北京课改新版/七年级上/第1章 有理数/1.3 相反数和绝对值/1.3-1 相反数和绝对值(1)"
878AAF91;"5.4 分式的加减";"/浙教新版/七年级下/第5章 分式/5.4 分式的加减"
878C4C8F;"6.2 线段、射线和直线";"/浙教新版/七年级上/第6章 图形的初步知识/6.2 线段、射线和直线"
87A5B43D;KI：等腰三角形的判定;"/浙教新版/八年级上/第2章 特殊三角形/2.4 等腰三角形的判定定理/KI：等腰三角形的判定"
87A61029;"10.3-2 解二元一次方程组";"/苏科新版/七年级下/第10章 二元一次方程组/10.3 解二元一次方程组/10.3-2 解二元一次方程组"
87CD13A3;"25.2 用列举法求概率";"/人教新版/九年级上/第25章 概率初步/25.2 用列举法求概率"
87D4D679;"6.1 列方程";"/沪教版/六年级下/第六章 一次方程（组）和一次不等式（组）/第1节 方程与方程的解/6.1 列方程"
87E4DDC3;"1.4-2 角平分线(2)";"/北师大版/八年级下/第1章 三角形的证明/1.4 角平分线/1.4-2 角平分线(2)"
87E8A560;"4.2 平行四边形及其性质";"/浙教新版/八年级下/第4章 平行四边形/4.2 平行四边形及其性质"
880B1742;"1.1-2 菱形的性质与判定(2)";"/北师大版/九年级上/第1章 特殊的平行四边形/1.1 菱形的性质与判定/1.1-2 菱形的性质与判定(2)"
882BB53E;"1.3.2-1 有理数的减法";"/人教新版/七年级上/第1章 有理数/1.3 有理数的加减法/1.3.2 有理数的减法/1.3.2-1 有理数的减法"
88377581;"1.2 有理数";"/人教新版/七年级上/第1章 有理数/1.2 有理数"
883E2460;"18.1 函数的概念";"/沪教版/八年级上/第十八章 正比例和反比例函数/第1节 正比例函数/18.1 函数的概念"
8854ACDD;"4.3 实数";"/苏科新版/八年级上/第4章 实数/4.3 实数"
886489FD;62：分式有意义的条件;"/浙教新版/七年级下/第5章 分式/5.1 分式/62：分式有意义的条件"
887331F5;"1.5-1 平方差公式(1)";"/北师大版/七年级下/第1章 整式的乘除/1.5 平方差公式/1.5-1 平方差公式(1)"
888779B1;"1.5 三角形全等的判定";"/浙教新版/八年级上/第1章 三角形的初步知识/1.5 三角形全等的判定"
889C9631;CA：一元一次不等式组的定义;"/浙教新版/八年级上/第3章 一元一次不等式/3.4 一元一次不等式组/CA：一元一次不等式组的定义"
889F684A;"2.5-1 一元一次方程(1)";"/北京课改新版/七年级上/第2章 一元一次方程/2.5 一元一次方程/2.5-1 一元一次方程(1)"
88C5979E;C3：不等式的解集;"/浙教新版/八年级上/第3章 一元一次不等式/3.1 认识不等式/C3：不等式的解集"
88EE90A6;"4.3-3 用“边角边”判定三角形的全等";"/北师大版/七年级下/第4章 三角形/4.3 探索三角形全等的条件/4.3-3 用“边角边”判定三角形的全等"
88FB6A2A;"第3章 圆的基本性质";"/浙教新版/九年级上/第3章 圆的基本性质"
890A2C7A;"4.2 解一元一次方程";"/苏科新版/七年级上/第4章 一元一次方程/4.2 解一元一次方程"
892BE637;"1.3 三角函数的计算";"/北师大版/九年级下/第1章 直角三角形的边角关系/1.3 三角函数的计算"
8940FB78;"8.4 三元一次方程组的解法";"/人教新版/七年级下/第8章 二元一次方程组/8.4 三元一次方程组的解法"
894D02C3;K9：全等图形;"/浙教新版/八年级上/第1章 三角形的初步知识/1.4 全等三角形/K9：全等图形"
898C2E83;T5：特殊角的三角函数值;"/浙教新版/九年级下/第1章 解直角三角形/1.1 锐角三角函数/T5：特殊角的三角函数值"
89A38DF5;"25.1-1 求概率的方法(1)";"/北京课改新版/九年级下/第25章 概率的求法与应用/25.1 求概率的方法/25.1-1 求概率的方法(1)"
89CF8D56;"8.3 统计分析帮你做预测";"/苏科新版/九年级下/第8章 统计和概率的简单应用/8.3 统计分析帮你做预测"
8A649C11;"4.3-1 公式法(2)";"/北师大版/八年级下/第4章 因式分解/4.3 公式法/4.3-1 公式法(2)"
8A6F2A8A;"5.1-1 中心投影";"/北师大版/九年级上/第5章 投影与视图/5.1 投影/5.1-1 中心投影"
8A8C07F0;"9.4 乘法公式";"/苏科新版/七年级下/第9章 整式乘法与因式分解/9.4 乘法公式"
8A8ED11C;"6.1 函数";"/苏科新版/八年级上/第6章 一次函数/6.1 函数"
8AA7364C;"19.2.1 正比例函数";"/人教新版/八年级下/第19章 一次函数/19.2 一次函数/19.2.1 正比例函数"
8AAE2C67;N2：作图—基本作图;"/浙教新版/八年级上/第1章 三角形的初步知识/1.6 尺规作图/N2：作图—基本作图"
8ACE855D;H9：二次函数的三种形式;"/浙教新版/九年级上/第1章 二次函数/1.3 二次函数的性质/H9：二次函数的三种形式"
8B0F6E72;"4.2 弧长";"/沪教版/六年级上/第四章 圆和扇形/第1节 圆的周长和弧长/4.2 弧长"
8B3905B3;"6.7-2 用相似三角形解决问题";"/苏科新版/九年级下/第6章 图形的相似/6.7 用相似三角形解决问题/6.7-2 用相似三角形解决问题"
8B42809C;"11.3 用科学计算器开方";"/北京课改新版/八年级上/第11章 实数和二次根式/11.3 用科学计算器开方"
8B58B397;SD：作图-位似变换;"/浙教新版/九年级上/第4章 相似三角形/4.7 图形的位似/SD：作图-位似变换"
8B7049A7;FD：一次函数与一元一次不等式;"/浙教新版/八年级上/第5章 一次函数/5.5 一次函数的简单应用/FD：一次函数与一元一次不等式"
8B9C224B;"26.2 实际问题与反比例函数";"/人教新版/九年级下/第26章 反比例函数/26.2 实际问题与反比例函数"
8BE2CAA8;"12.3-2 角平分线的判定";"/人教新版/八年级上/第12章 全等三角形/12.3 角的平分线的性质/12.3-2 角平分线的判定"
8BEE0F09;"1.2 一元二次方程的解法";"/苏科新版/九年级上/第1章 一元二次方程/1.2 一元二次方程的解法"
8BF8BE3C;F5：一次函数的性质;"/浙教新版/八年级上/第5章 一次函数/5.4 一次函数的图象/F5：一次函数的性质"
8C0D7281;H7：二次函数的最值;"/浙教新版/九年级上/第1章 二次函数/1.3 二次函数的性质/H7：二次函数的最值"
